LIBRARY	library
EXER_FAILRADIO	כל הכפתורים החוקיים מודגשים.
EXER_FAILINPUT	כל אזורי הטקסט החוקיים מודגשים.
EXER_FAILSELECT	כל תיבות הבחירה החוקיות מודגשות.
EXER_FAILDRAG	ביצעת פעולת גרירה @1_keys_ לא חוקית.
EXER_FAILDRAG1	בצע פעולת גרירה @1_keys_ בתוך האזור המודגש.
EXER_FAILDROP	ביצעת פעולת שחרור @1_keys_ לא חוקית.
EXER_FAILDROP1	בצע פעולת שחרור @1_keys_ בתוך האזור המודגש.
EXER_FAILDBLCLICK	ביצעת לחיצה כפולה @1_keys_ לא חוקית.
EXER_FAILDBLCLICK1	בצע לחיצה כפולה @1_keys_ בתוך האזור המודגש.
EXER_FAILCLICK	@1_keys_ לחצת על אזור לא חוקי.
EXER_FAILCLICK1	כל האזורים החוקיים מודגשים.
EXER_FAILCLICK2	ביצעת לחיצת @1_keys_ לא חוקית.
EXER_FAILCLICK3	בצע לחיצה @1_keys_ בתוך האזור המודגש.
EXER_FAILENTER	ביצעת העברת עכבר @1_keys_ לא חוקית.
EXER_FAILENTER1	בצע העברת עכבר @1_keys_ בתוך האזור המודגש.
EXER_FAILMCLICK	לחיצה אמצעית @1_keys_ אסורה.
EXER_WOULDGOON	(שים לב: אחרת ממשיך אוטומטית)
EXER_YOURINPUT	הזנת "@1_input_".
EXER_TEXTINPUT	הזן "@1" בשדה הקלט "@2"!
EXER_SELECT	בחר הזנה "@1"!
EXER_GOON	עבור הלאה לשלב הבא
EXER_SHOWHELP	כן, הצג עזרה
EXER_TRYAGAIN	נסה שוב
EXER_ASK4HELP	האם אתה זקוק לעזרה?
EXER_ONLY_VALID	הפעולות המותרות הן:
EXER_FORM_PREFIX	הזן את הערכים הבאים:
EXER_OR	או
EXER_AND	ו-
SCORE	נקודות
SCORE_REDUCED	נקודות אפשריות עבור שלב זה הופחתו ל-
TOUR_START	התחלת הדמיה
TOUR_STOP	ביטול הדמיה
TOUR_END	סיום הדמיה
TOUR_PLAY	כפתור המשך
TOUR_JUMP	דילג לשלב אחר בתוך ההדמיה.
TOUR_PREV	חזור
TOUR_NEXT	הבא
USER_ACTION_CORRECT_ACTION	הלומד ביצע את השלב בהצלחה.
USER_ACTION_WRONG_ACTION	הלומד עשה טעות.
USER_ACTION_GOON	הלומד לחץ על 'המשך', אין נקודות עבור שלב זה.
USER_ACTION_GOON_AUTO	עקב כמות השגיאות, ההדמיה המשיכה אוטומטית.
USER_ACTION_HELP	הלומד ביקש עזרה, אין מקודות עבור שלב זה.
SLIDE_USER_ACTION_TEXTBOX_OPEN	הלומד פתח תיבת טקסט.
SLIDE_USER_ACTION_TEXTBOX_CLOSE	הלומד סגר תיבת טקסט.
QUIZ_CORRECT_RESPONSE	תשובה נכונה
QUIZ_STUDENT_RESPONSE	תשובת הלומד
QUIZ_LATENCY	שעה
QUIZ_SCORE	ציון שהושג
QUIZ_REQ_SCORE	ציון נדרש
QUIZ_MAX_SCORE	ציון מקסימלי
QUIZ_TIMEOUT_REACHED	המערכת הגיעה לזמן הקצוב
QUIZTYPE_MCHOICE	בוחן: בחירות מרובות
QUIZTYPE_SQMAQUIZ	בוחן: מלא את השדות
QUIZTYPE_FIBQUIZ	בוחן: מלא את המקומות הריקים
QUIZTYPE_MATCHQUIZ	בוחן: התאמה
QUIZTYPE_CONNQUIZ	בוחן: חיבור
QUIZTYPE_SCALEQUIZ	בוחן: בקרת שקופיות
QUIZTYPE_GRIDQUIZ	בוחן: רשת
QUIZTYPE_HOTSPOTQUIZ	בוחן: Hotspot
QUIZTYPE_PUZZLEQUIZ	בוחן: פאזל
QUIZTYPE_MIXQUIZ	בוחן: מיון
CONNECTING	מתחבר...
SYNCHRONIZE	סנכרן
SYNCHRONIZED	מסונכרן
CONNECT	התחבר
BUBBLESTYLE_NOT_FOUND	סגנון בועה לא נמצא.
LOADING_MACROSET	טוען תוכן ומשאבים.
ZOOM_LEVEL_NOTIFICATION	אזהרה: רמת גודל התצוגה שונה מ-100%.
ctx_html.header_title	עזרת הקשר
ctx_html.introtext	תוכני העזרה הבאים זמינים עבור ההקשר הנוכחי. לחץ על הפריט שברצונך להפעיל.
ctx_html.introtext_noresult	אין תוכן זמין עבור ההקשר הנוכחי. פתח את ה-library מהכותרת העליונה או השתמש בחיפוש כדי לקבל תוכן נוסף.
ctx_html.query_empty	שאילתה ריקה.
ctx_html.query_malformed	שאילתה לא חוקית.
ctx_html.search	חפש
ctx_html.library	פתח library
ctx_html.language	שפה
qr_hint_dlg.IDC_QR_HINT_DLG_CAPTION	הקלטה
qr_hint_dlg.dont_bother	אל תציג שוב
qr_hint_dlg.hint_end	סיים את ההקלטה.
qr_hint_dlg.hint_pause	השהה את ההקלטה.
btnOk	תודה
qr_hint_dlg.hint_title	רמזים עבור הקלטה
qr_hint_dlg.audio_help	הקלט את הטקסט שלך לפני בחירת בקרה.
quiz_error_no_template_file	שגיאה: קובץ תבנית לא נמצא. ייעשה שימוש בברירת מחדל.
qr_hint_dlg.hint_end_1	לחצן 'סיים'
qr_hint_dlg.hint_pause_1	לחצן 'השהה'
