LIBRARY	library
EXER_FAILDRAG1	Voer een @1_keys_ sleepbewerking binnen het gemarkeerde gebied uit.
EXER_FAILDROP	U hebt een ongeldige@1_keys_ neerzetbewerking uitgevoerd.
EXER_FAILDROP1	Voer een @1_keys_ neerzetbewerking binnen het gemarkeerde gebied uit.
EXER_FAILDBLCLICK	U hebt een ongeldige @1_keys_ dubbelklik uitgevoerd.
EXER_FAILDBLCLICK1	Voer een @1_keys_ dubbelklik binnen het gemarkeerde gebied uit.
EXER_FAILCLICK	U @1_keys_ hebt op een ongeldig gebied geklikt.
EXER_FAILCLICK1	Alle geldige gebieden zijn gemarkeerd
EXER_FAILCLICK2	U hebt een ongeldige @1_keys_ klik uitgevoerd.
EXER_FAILCLICK3	Voer een @1_keys_ klik binnen het gemarkeerde gebied uit.
EXER_FAILENTER	U hebt de @1_keys_ muisaanwijzer boven een ongeldig gebied gehouden.
EXER_FAILENTER1	Houd de @1_keys_ muisaanwijzer boven het gemarkeerde gebied.
EXER_FAILMCLICK	Klikken met de @1_keys_ middelste muisknop is niet toegestaan.
EXER_WOULDGOON	(Opmerking: gaat anders automatisch verder)
EXER_YOURINPUT	U hebt "@1_input_" ingevoerd.
EXER_TEXTINPUT	Voer "@1" in het invoerveld "@2" in !
EXER_SELECT	Selecteer het gegeven  "@1" !
EXER_GOON	Naar volgende stap gaan
EXER_SHOWHELP	Ja, help weergeven
EXER_TRYAGAIN	Nogmaals proberen
EXER_ASK4HELP	Hebt u hulp nodig?
EXER_ONLY_VALID	Toegestane acties zijn:
EXER_FORM_PREFIX	Voer de volgende waarden in:
EXER_OR	of
EXER_AND	en
SCORE	Punten
SCORE_REDUCED	Mogelijke punten voor deze stap gereduceerd naar
TOUR_START	Simulatiebegin
TOUR_STOP	Simulatie-afbreking
TOUR_END	Simulatie-einde
TOUR_PLAY	Knop "Verder"
TOUR_JUMP	Naar andere stap binnen simulatie gesprongen.
TOUR_PREV	Terug
TOUR_NEXT	Volgende
USER_ACTION_CORRECT_ACTION	De student heeft de stap correct uitgevoerd.
USER_ACTION_WRONG_ACTION	De student heeft een fout gemaakt.
USER_ACTION_GOON	De student heeft op "Doorgaan" geklikt, zonder punten voor deze stap
USER_ACTION_GOON_AUTO	Wegens het aantal fouten is de simulatie automatisch doorgegaan.
USER_ACTION_HELP	De student heeft hulp gevraagd, geen punten voor deze stap.
SLIDE_USER_ACTION_TEXTBOX_OPEN	Student heeft tekstveld geopend
SLIDE_USER_ACTION_TEXTBOX_CLOSE	Student heeft tekstveld gesloten
QUIZ_CORRECT_RESPONSE	Juist antwoord
QUIZ_STUDENT_RESPONSE	Antwoord van student
QUIZ_LATENCY	Tijd
QUIZ_SCORE	Bereikte score
QUIZ_REQ_SCORE	Benodigde score
QUIZ_MAX_SCORE	Maximale score
QUIZ_TIMEOUT_REACHED	Time-out bereikt
QUIZTYPE_MCHOICE	Quiz: Meerkeuze
QUIZTYPE_SQMAQUIZ	Quiz: Velden invullen
QUIZTYPE_FIBQUIZ	Quiz: Spaties invullen
QUIZTYPE_MATCHQUIZ	Quiz: Overeenkomend
QUIZTYPE_CONNQUIZ	Quiz: Verbinding
QUIZTYPE_SCALEQUIZ	Quiz: Schuifbalk
QUIZTYPE_GRIDQUIZ	Quiz: Raster
QUIZTYPE_HOTSPOTQUIZ	Quiz: Hotspot
QUIZTYPE_PUZZLEQUIZ	Quiz: Puzzle
QUIZTYPE_MIXQUIZ	Quiz: Sorteren
CONNECTING	Verbinden...
SYNCHRONIZE	Synchroniseren
SYNCHRONIZED	Gesynchroniseerd
CONNECT	Verbinden
BUBBLESTYLE_NOT_FOUND	Bubblestijl niet gevonden.
LOADING_MACROSET	Content en resources worden geladen.
ZOOM_LEVEL_NOTIFICATION	Waarschuwing: Uw zoomniveau is niet 100%.
ctx_html.header_title	Contexthelp
ctx_html.introtext	De volgende helpcontent is beschikbaar voor de huidige context. Klik op het onderdeel waarmee u wilt beginnen.
ctx_html.introtext_noresult	Geen content beschikbaar voor de huidige context. Open de library vanuit de kop of gebruik de zoekfunctie voor andere content.
ctx_html.query_empty	Query leeg.
ctx_html.query_malformed	Query ongeldig.
ctx_html.search	Zoeken
ctx_html.library	Library openen
ctx_html.language	Taal
qr_hint_dlg.IDC_QR_HINT_DLG_CAPTION	Aanwijzingen opnemen
qr_hint_dlg.dont_bother	Niet meer weergeven
qr_hint_dlg.hint_end	Beëindig de opname.
qr_hint_dlg.hint_pause	Pauzeer de opname.
btnOk	OK
qr_hint_dlg.hint_title	Aanwijzingen opnemen
qr_hint_dlg.audio_help	Neem uw tekst op voordat u een besturing selecteert.
quiz_error_no_template_file	Fout: sjabloonbestand niet gevonden. Standaard wordt gebruikt.
qr_hint_dlg.hint_end_1	Toets EINDE
qr_hint_dlg.hint_pause_1	Toets PAUZE
