LIBRARY	library
EXER_FAILDBLCLICK1	Utfør et @1_keys_ dobbeltklikk innenfor det uthevede området.
EXER_FAILCLICK	Du @1_keys_ klikket på et ugyldig område.
EXER_FAILCLICK1	Alle gyldige områder er uthevet
EXER_FAILCLICK2	Du utførte et ugyldig @1_keys_ klikk.
EXER_FAILCLICK3	Utfør et @1_keys_ klikk innenfor det uthevede området.
EXER_FAILENTER	Du utførte en ugyldig @1_keys_ mouseover.
EXER_FAILENTER1	Utfør en @1_keys_ mouseover innenfor det uthevede området.
EXER_FAILMCLICK	@1_keys_ klikk i midten er ikke gyldig.
EXER_WOULDGOON	(Merknad: Fortsetter ellers automatisk)
EXER_YOURINPUT	Du har oppgitt "@1_input_".
EXER_TEXTINPUT	Oppgi "@1" i inntastingsfeltet "@2".
EXER_SELECT	Velg oppføring "@1".
EXER_GOON	Gå til neste trinn
EXER_SHOWHELP	Ja, vis hjelp
EXER_TRYAGAIN	Prøv på nytt
EXER_ASK4HELP	Trenger du hjelp?
EXER_ONLY_VALID	Gyldige aktiviteter er:
EXER_FORM_PREFIX	Oppgi følgende verdier:
EXER_OR	eller
EXER_AND	og
SCORE	Poengsum
SCORE_REDUCED	Mulig poengsum for dette trinnet redusert til
TOUR_START	Start av simulering
TOUR_STOP	Avbryt simulering
TOUR_END	Slutt på simulering
TOUR_PLAY	Fortsett-knapp
TOUR_JUMP	Hoppet til et annet trinn i simuleringen
TOUR_PREV	Tilbake
TOUR_NEXT	Neste
USER_ACTION_CORRECT_ACTION	Deltakeren har uført dette trinnet
USER_ACTION_WRONG_ACTION	Deltakeren gjorde en feil
USER_ACTION_GOON	Deltakeren klikket på "Fortsett", ingen poeng for dette trinnet
USER_ACTION_GOON_AUTO	Pga. antall feil fortsatte simuleringen automatisk
USER_ACTION_HELP	Deltakeren ba om hjelp, ingen poeng for dettet trinnet
SLIDE_USER_ACTION_TEXTBOX_OPEN	Deltakeren åpnet et tekstfelt
SLIDE_USER_ACTION_TEXTBOX_CLOSE	Deltakeren lukket et tekstfelt
QUIZ_CORRECT_RESPONSE	Riktig svar
QUIZ_STUDENT_RESPONSE	Deltakerens svar
QUIZ_LATENCY	Tid
QUIZ_SCORE	Oppnådd poengsum
QUIZ_REQ_SCORE	Nødvendig poengsum
QUIZ_MAX_SCORE	Maks. poengsum
QUIZ_TIMEOUT_REACHED	Det oppstod et tidsavbrudd
QUIZTYPE_MCHOICE	Quiz: Flervalg
QUIZTYPE_SQMAQUIZ	Quiz: Fyll ut feltene
QUIZTYPE_FIBQUIZ	Quiz: Utfyllingstekst
QUIZTYPE_MATCHQUIZ	Quiz: Tilordning
QUIZTYPE_CONNQUIZ	Quiz: Forbindelse
QUIZTYPE_SCALEQUIZ	Quiz: Glidekontroll
QUIZTYPE_GRIDQUIZ	Quiz: Rutenett
QUIZTYPE_HOTSPOTQUIZ	Quiz: Bildeområde
QUIZTYPE_PUZZLEQUIZ	Quiz: Puslespill
QUIZTYPE_MIXQUIZ	Quiz: Sortering
CONNECTING	Kobler til ...
SYNCHRONIZE	Synkroniser
SYNCHRONIZED	Synkronisert
CONNECT	Koble til
BUBBLESTYLE_NOT_FOUND	Finner ikke bobletype
LOADING_MACROSET	Laster innhold og ressurser
ZOOM_LEVEL_NOTIFICATION	Advarsel: Zoomfaktoren din er ikke 100%.
ctx_html.header_title	Konteksthjelp
ctx_html.introtext	Følgende hjelpeinnhold er tilgjengelig for aktuell kontekst. Klikk på elementet som du vil starte.
ctx_html.introtext_noresult	Innhold er ikke tilgj. for aktuell kontekst. Åpne biblioteket fra tittellinjen eller bruk søkefunk. for å hente mer innhold.
ctx_html.query_empty	Spørring er tom
ctx_html.query_malformed	Spørring er ugyldig
ctx_html.search	Søk
ctx_html.library	Åpne bibliotek
ctx_html.language	Språk
qr_hint_dlg.IDC_QR_HINT_DLG_CAPTION	Opptak
qr_hint_dlg.dont_bother	Ikke vis flere ganger
qr_hint_dlg.hint_end	Fullfør innspillingen.
qr_hint_dlg.hint_pause	Sett innspillingen på pause.
btnOk	Takk
qr_hint_dlg.hint_title	Innspillingstips
qr_hint_dlg.audio_help	Spill inn teksten før du velger en kontroll.
quiz_error_no_template_file	Feil: Finner ikke malfilen. Standard vil bli brukt.
qr_hint_dlg.hint_end_1	END-tasten
qr_hint_dlg.hint_pause_1	PAUSE-tasten
