LIBRARY	library
EXER_FAILDRAG	유효하지 않은 @1_keys_ 드래그 작업을 수행했습니다.
EXER_FAILDRAG1	하이라이트된 영역에서 @1_keys_ 드래그 작업을 실행하십시오.
EXER_FAILDROP	유효하지 않은 @1_keys_ 드롭 작업을 수행했습니다.
EXER_FAILDROP1	하이라이트된 영역에서 @1_keys_ 드롭 작업을 실행하십시오.
EXER_FAILDBLCLICK	유효하지 않은 @1_keys_ 더블 클릭을 수행했습니다.
EXER_FAILDBLCLICK1	하이라이트된 영역에서 @1_keys_ 더블 클릭을 실행하십시오.
EXER_FAILCLICK	유효하지 않은 영역을 @1_keys_ 클릭했습니다.
EXER_FAILCLICK1	유효한 모든 영역이 하이라이트되어 있습니다.
EXER_FAILCLICK2	유효하지 않은 @1_keys_ 클릭에서 수행했습니다.
EXER_FAILCLICK3	하이라이트된 영역에서 @1_keys_ 클릭을 실행하십시오.
EXER_FAILENTER	유효하지 않은 @1_keys_ 마우스오버를 실행했습니다.
EXER_FAILENTER1	하이라이트된 영역에서 @1_keys_ 마우스오버를 실행하십시오.
EXER_FAILMCLICK	@1_keys_ 중간 클릭이 허용되지 않습니다.
EXER_WOULDGOON	(참고: 그 외의 경우에는 자동으로 계속됨)
EXER_YOURINPUT	'@1_input_'을(를) 입력했습니다.
EXER_TEXTINPUT	입력 필드 '@2'에 '@1'을(를) 입력하십시오!
EXER_SELECT	항목 '@1'을(를) 선택하십시오!
EXER_GOON	다음 단계로 이동
EXER_SHOWHELP	예, 도움말을 표시합니다.
EXER_TRYAGAIN	다시 시도
EXER_ASK4HELP	도움말이 필요하십니까?
EXER_ONLY_VALID	허용되는 작업:
EXER_FORM_PREFIX	다음 값을 입력하십시오:
EXER_OR	또는
EXER_AND	그리고
SCORE	포인트
SCORE_REDUCED	이 단계에서 가능한 점수가 다음으로 감소:
TOUR_START	시뮬레이션 시작
TOUR_STOP	시뮬레이션 중단
TOUR_END	시뮬레이션 종료
TOUR_PLAY	계속 버튼
TOUR_JUMP	시뮬레이션 내의 다른 단계로 이동했습니다.
TOUR_PREV	뒤로
TOUR_NEXT	다음
USER_ACTION_CORRECT_ACTION	학습자가 성공적으로 단계를 수행했습니다.
USER_ACTION_WRONG_ACTION	학습자가 실수를 했습니다.
USER_ACTION_GOON	학습자가 '계속'을 클릭했습니다. 이 단계에는 포인트가 없습니다.
USER_ACTION_GOON_AUTO	실수의 개수가 많아 시뮬레이션이 자동으로 계속됩니다.
USER_ACTION_HELP	학습자가 도움을 요청했습니다. 이 단계에 대한 포인트는 없습니다.
SLIDE_USER_ACTION_TEXTBOX_OPEN	학습자가 텍스트 상자를 열었습니다.
SLIDE_USER_ACTION_TEXTBOX_CLOSE	학습자가 텍스트 상자를 닫았습니다.
QUIZ_CORRECT_RESPONSE	정답
QUIZ_STUDENT_RESPONSE	학습자의 답변
QUIZ_LATENCY	시간
QUIZ_SCORE	취득 점수
QUIZ_REQ_SCORE	필요한 점수
QUIZ_MAX_SCORE	최고 점수
QUIZ_TIMEOUT_REACHED	시간 제한에 도달했습니다.
QUIZTYPE_MCHOICE	퀴즈: 복수 선택
QUIZTYPE_SQMAQUIZ	퀴즈: 필드에 입력
QUIZTYPE_FIBQUIZ	퀴즈: 빈칸에 입력
QUIZTYPE_MATCHQUIZ	퀴즈: 매칭
QUIZTYPE_CONNQUIZ	퀴즈: 연결
QUIZTYPE_SCALEQUIZ	퀴즈: 슬라이드 컨트롤
QUIZTYPE_GRIDQUIZ	퀴즈: 그리드
QUIZTYPE_HOTSPOTQUIZ	퀴즈: 핫스폿
QUIZTYPE_PUZZLEQUIZ	퀴즈: 퍼즐
QUIZTYPE_MIXQUIZ	퀴즈: 정렬
CONNECTING	연결 중...
SYNCHRONIZE	동기화
SYNCHRONIZED	동기화됨
CONNECT	연결
BUBBLESTYLE_NOT_FOUND	말풍선 스타일이 없습니다.
LOADING_MACROSET	컨텐츠 및 리소스를 로드하는 중입니다.
ZOOM_LEVEL_NOTIFICATION	경고: 확대/축소 레벨이 100%가 아닙니다.
ctx_html.header_title	상황에 맞는 도움말
ctx_html.introtext	현재 컨텍스트에서는 다음과 같은 도움말 컨텐츠가 제공됩니다. 시작을 원하는 항목을 클릭하십시오.
ctx_html.introtext_noresult	현재 컨텍스트에 사용 가능한 컨텐츠가 없습니다. 헤더에서 library를 열거나 검색을 통해 추가 컨텐츠를 가져오십시오.
ctx_html.query_empty	빈 쿼리입니다.
ctx_html.query_malformed	잘못된 쿼리입니다.
ctx_html.search	검색
ctx_html.library	library 열기
ctx_html.language	언어
qr_hint_dlg.IDC_QR_HINT_DLG_CAPTION	녹화
qr_hint_dlg.dont_bother	더 이상 표시하지 않음
qr_hint_dlg.hint_end	녹화를 종료하십시오.
qr_hint_dlg.hint_pause	녹화를 일시 중지하십시오.
btnOk	감사합니다. 
qr_hint_dlg.hint_title	녹화 힌트
qr_hint_dlg.audio_help	제어를 선택하기 전에 텍스트를 녹화하십시오.
quiz_error_no_template_file	오류: 템플릿 파일이 없습니다. 기본값이 사용됩니다.
qr_hint_dlg.hint_end_1	END 키
qr_hint_dlg.hint_pause_1	PAUSE 키
